Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-12-14 00:00:00-05:00,392.56942246235855,396.3718697609994,387.38874164556574,390.4091796875,108111300,0.0,0.0,0.0
2022-12-15 00:00:00-05:00,385.42398882719294,386.3526155215989,379.15830915657216,380.859130859375,117705900,0.0,0.0,0.0
2022-12-16 00:00:00-05:00,378.23822167345816,379.6129846721316,374.17284895112505,376.3626403808594,119858000,1.781,0.0,0.0
2022-12-19 00:00:00-05:00,376.55903910877686,376.9027373422827,371.4625717812496,373.17120361328125,79878100,0.0,0.0,0.0
2022-12-20 00:00:00-05:00,372.39546567979215,375.34139918894067,371.04033147077024,373.6818542480469,74427200,0.0,0.0,0.0
2022-12-21 00:00:00-05:00,376.3430431135941,380.4280749141471,375.7931378680954,379.26934814453125,78167400,0.0,0.0,0.0
2022-12-22 00:00:00-05:00,376.1466379929693,379.2496918799997,368.01586184711095,373.858642578125,100120900,0.0,0.0,0.0
2022-12-23 00:00:00-05:00,372.80786752323326,376.15641543303263,371.21706827459326,376.0091247558594,59857300,0.0,0.0,0.0
2022-12-27 00:00:00-05:00,375.891330860672,376.244828522232,372.80790585276804,374.5263671875,51638200,0.0,0.0,0.0
2022-12-28 00:00:00-05:00,374.45758472293454,376.4804865796669,369.63610005218413,369.87176513671875,70911500,0.0,0.0,0.0
2022-12-29 00:00:00-05:00,372.78826871201215,377.4232055208865,372.2481628955291,376.52960205078125,66970900,0.0,0.0,0.0
2022-12-30 00:00:00-05:00,373.78006199259806,375.6850714452225,371.6098693744956,375.53778076171875,84022200,0.0,0.0,0.0
2023-01-03 00:00:00-05:00,377.44285786166233,379.46573003061667,371.02071371151237,373.95684814453125,74850700,0.0,0.0,0.0
2023-01-04 00:00:00-05:00,376.274277599376,378.925629867577,373.15159512711205,376.8438415527344,85934100,0.0,0.0,0.0
2023-01-05 00:00:00-05:00,374.84057966036266,374.9584122055244,371.93393366522736,372.5427551269531,76970500,0.0,0.0,0.0
2023-01-06 00:00:00-05:00,375.71451764985625,382.2348647300125,372.5722066204237,381.0859375,104189600,0.0,0.0,0.0
2023-01-09 00:00:00-05:00,383.3346774867047,386.6046804150222,380.6833553484963,380.8699035644531,73978100,0.0,0.0,0.0
2023-01-10 00:00:00-05:00,380.2709205162314,383.6096391960653,379.3085714396994,383.5408935546875,65358100,0.0,0.0,0.0
2023-01-11 00:00:00-05:00,385.16116034244504,388.47042070837244,384.32647322529925,388.391845703125,68881100,0.0,0.0,0.0
2023-01-12 00:00:00-05:00,389.5211562111337,391.308333073519,385.34775046364103,389.805908203125,90157700,0.0,0.0,0.0
2023-01-13 00:00:00-05:00,386.52611952943437,391.9073689776324,386.2511669279986,391.31817626953125,63903900,0.0,0.0,0.0
2023-01-17 00:00:00-05:00,391.29854420909624,393.01700544551045,389.9041224772395,390.601318359375,62677300,0.0,0.0,0.0
2023-01-18 00:00:00-05:00,391.81897098402044,392.9089519559565,384.22827181299635,384.4344787597656,99632300,0.0,0.0,0.0
2023-01-19 00:00:00-05:00,382.3428900747494,384.03189321425265,380.2807605164467,381.6358947753906,86958900,0.0,0.0,0.0
2023-01-20 00:00:00-05:00,383.0695912048418,388.9025424260255,381.38058798982587,388.74542236328125,91806400,0.0,0.0,0.0
2023-01-23 00:00:00-05:00,389.5702228375345,395.393343832243,388.58824506570846,393.4097595214844,84178800,0.0,0.0,0.0
2023-01-24 00:00:00-05:00,391.691300452792,393.92037921807105,390.47365759903755,392.9875183105469,59524900,0.0,0.0,0.0
2023-01-25 00:00:00-05:00,388.81413024095133,393.47852489104883,386.4671888641458,393.13482666015625,84800300,0.0,0.0,0.0
2023-01-26 00:00:00-05:00,395.8647061666454,397.6224547789752,392.8205690634304,397.45550537109375,72287400,0.0,0.0,0.0
2023-01-27 00:00:00-05:00,396.38518990845574,400.80409031574294,396.1691535787294,398.3687744140625,68346200,0.0,0.0,0.0
2023-01-30 00:00:00-05:00,395.5406459460245,397.8286710024099,393.0660726777726,393.3704833984375,74202000,0.0,0.0,0.0
2023-01-31 00:00:00-05:00,393.9008006580636,399.2034753358037,393.5472730301677,399.1543884277344,86811800,0.0,0.0,0.0
2023-02-01 00:00:00-05:00,397.9072619520357,406.2148166771933,395.0988195037716,403.3965148925781,101459200,0.0,0.0,0.0
2023-02-02 00:00:00-05:00,407.3832967090924,410.77113211432186,405.4389998396427,409.2687072753906,101654500,0.0,0.0,0.0
2023-02-03 00:00:00-05:00,404.17226633365885,409.4553120483739,403.68127740058253,404.9185791015625,94736800,0.0,0.0,0.0
2023-02-06 00:00:00-05:00,402.40471218916116,403.87767896652844,400.7451672225871,402.4439697265625,60295300,0.0,0.0,0.0
2023-02-07 00:00:00-05:00,401.501290081329,408.98395671497946,400.22473082728703,407.7073974609375,90990700,0.0,0.0,0.0
2023-02-08 00:00:00-05:00,405.68449174835354,407.0592546695487,402.5421508134068,403.2491760253906,76227500,0.0,0.0,0.0
2023-02-09 00:00:00-05:00,406.9414730105012,407.0985930736524,398.49645691355045,399.7533874511719,78694900,0.0,0.0,0.0
2023-02-10 00:00:00-05:00,398.5455446536154,401.0790644717781,397.71088739479177,400.686279296875,70769700,0.0,0.0,0.0
2023-02-13 00:00:00-05:00,401.3540083128928,405.52741438608547,400.88264813276555,405.3899230957031,64913500,0.0,0.0,0.0
2023-02-14 00:00:00-05:00,403.8285457125357,407.5698787778788,401.147765465725,405.2033386230469,88389300,0.0,0.0,0.0
2023-02-15 00:00:00-05:00,402.954641465192,406.59777112130035,402.09049610935676,406.51922607421875,61555700,0.0,0.0,0.0
2023-02-16 00:00:00-05:00,401.42272379836163,405.4684676458305,400.7844442051108,400.9219055175781,76431500,0.0,0.0,0.0
2023-02-17 00:00:00-05:00,398.74190273988114,400.1657825357339,396.7681177738912,399.9202880859375,89257800,0.0,0.0,0.0
2023-02-21 00:00:00-05:00,395.79597509074625,396.87615667905544,391.6323987513559,391.89752197265625,82655900,0.0,0.0,0.0
2023-02-22 00:00:00-05:00,392.31977148582234,393.90077137378586,389.86482691312165,391.3574523925781,83742300,0.0,0.0,0.0
2023-02-23 00:00:00-05:00,394.322982966023,394.95146311057977,389.10868350995867,393.439208984375,96242400,0.0,0.0,0.0
2023-02-24 00:00:00-05:00,388.293698804951,390.0907051040221,386.54577941187307,389.23638916015625,108194400,0.0,0.0,0.0
2023-02-27 00:00:00-05:00,392.6634591508554,394.0578808163555,389.5996932014008,390.5620422363281,80444700,0.0,0.0,0.0
2023-02-28 00:00:00-05:00,390.07108052468436,392.08412317340117,389.01052764204985,389.1185607910156,96438600,0.0,0.0,0.0
2023-03-01 00:00:00-05:00,388.2838538532452,389.54078426560153,386.29044007503353,387.62591552734375,99706800,0.0,0.0,0.0
2023-03-02 00:00:00-05:00,385.6030133430319,391.50470917442476,385.2593151390963,390.64056396484375,85127800,0.0,0.0,0.0
2023-03-03 00:00:00-05:00,392.5063378012839,397.16093294832643,391.8386000899223,396.9056091308594,90120000,0.0,0.0,0.0
2023-03-06 00:00:00-05:00,397.750075901811,400.10684647736645,396.7288406178252,397.1805419921875,72795900,0.0,0.0,0.0
2023-03-07 00:00:00-05:00,397.13147256230855,397.37696701076345,390.4638349513491,391.09228515625,108310600,0.0,0.0,0.0
2023-03-08 00:00:00-05:00,391.21017427047394,392.50636227110584,389.44259614083506,391.7306213378906,74746600,0.0,0.0,0.0
2023-03-09 00:00:00-05:00,392.535806281727,394.24446807564556,383.4917989019619,384.50323486328125,111945300,0.0,0.0,0.0
2023-03-10 00:00:00-05:00,383.9434815300199,386.0743864923485,377.3937065377342,378.9550476074219,189253000,0.0,0.0,0.0
2023-03-13 00:00:00-04:00,374.928938335484,383.3543245720027,373.789840500747,378.4149475097656,157790000,0.0,0.0,0.0
2023-03-14 00:00:00-04:00,383.46235298132024,386.35919964516614,380.0745173892012,384.6701965332031,149752400,0.0,0.0,0.0
2023-03-15 00:00:00-04:00,378.93545387229676,382.4705502230775,376.794719344661,382.26434326171875,172996900,0.0,0.0,0.0
2023-03-16 00:00:00-04:00,379.8486397032763,389.3247189787006,379.3281926954989,388.97119140625,143254200,0.0,0.0,0.0
2023-03-17 00:00:00-04:00,387.60700004326753,388.7701489668033,383.00364851164,384.423095703125,140553400,1.506,0.0,0.0
2023-03-20 00:00:00-04:00,385.2215323517163,388.5434527192694,384.50197195370606,388.11956787109375,93055800,0.0,0.0,0.0
2023-03-21 00:00:00-04:00,391.56961486091114,393.70865257873913,389.933306808803,393.2157897949219,91524200,0.0,0.0,0.0
2023-03-22 00:00:00-04:00,393.03837659605165,396.7446843706572,386.4734405356732,386.5128479003906,111746600,0.0,0.0,0.0
2023-03-23 00:00:00-04:00,389.4502848576074,393.5903439975378,384.77795560576556,387.5577087402344,119351300,0.0,0.0,0.0
2023-03-24 00:00:00-04:00,386.2466703404379,390.18957227949744,383.8414977510552,390.1008605957031,107682400,0.0,0.0,0.0
2023-03-27 00:00:00-04:00,392.4370597604797,393.22565826695046,389.91360470368755,390.830322265625,74010400,0.0,0.0,0.0
2023-03-28 00:00:00-04:00,390.12058994480594,390.8303135438128,388.07029403765085,389.9530334472656,62871700,0.0,0.0,0.0
2023-03-29 00:00:00-04:00,394.22119769580877,395.8673725406728,392.98904080299167,395.6209411621094,77497900,0.0,0.0,0.0
2023-03-30 00:00:00-04:00,398.3218563083625,398.5781545920138,396.025128883657,397.93743896484375,69840000,0.0,0.0,0.0
