Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-05-23 00:00:00-04:00,285.63211197688037,289.69355427768,283.2070815894462,289.3091125488281,63648400,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,284.0351111521586,284.75471716356526,278.23867269673235,283.1577453613281,73491100,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,281.6494643430968,289.22033859756726,281.4424572988623,287.12060546875,67144500,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,286.312257884514,296.6433265490498,286.02637095225805,295.0758972167969,59462200,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,298.2402952136746,304.8549239435029,298.1220054729348,304.7070617675781,66985600,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,304.67749307278206,306.90535341307424,300.00483766916966,303.8987121582031,60968300,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,306.057596537875,308.2066071224612,299.413395153809,301.651123046875,65341700,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,300.51745994433526,310.08945243158627,299.08805539580015,309.9120178222656,59291300,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,304.63806391748693,306.05760104177676,300.58648968464547,301.8482971191406,60914700,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,306.33362071662964,307.9108875319431,301.2765234678897,302.8537902832031,51785000,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,299.49225256137197,306.25477394567713,298.38817480488035,305.46612548828125,44900300,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,304.65778747200693,307.28985482532784,302.4101919017887,303.2678527832031,38342100,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,301.56238645196737,304.65774487956935,294.9773303613686,295.1448974609375,55900500,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,289.4766539682305,290.6793165888563,284.28156179102837,284.7350158691406,85963500,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,275.7741964910492,278.3273838333067,270.6283818625534,271.4958801269531,94442000,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,273.71389852390007,274.6996865197001,269.455287161917,271.98876953125,64697500,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,275.4489148759792,282.75357797753315,272.678822730977,278.7808532714844,86051400,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,271.6733115732264,272.1366331370299,265.452991693907,267.53302001953125,81910300,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,268.31176484137455,273.2505722418458,266.66551576379186,270.7861022949219,82703400,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,275.3166015665503,279.9587231384288,275.2079709182479,277.6178894042969,51633700,0.527,0.0,0.0
2022-06-22 00:00:00-04:00,275.0894094737833,281.6673807030331,274.48693741874973,277.21295166015625,67472900,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,279.72164686651286,282.2007404242097,276.8573726773866,281.3414611816406,57457800,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,284.19588509847915,291.40598878726814,283.9588508335595,290.98126220703125,58422300,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,292.3541320350345,292.9269748422193,287.7021541169879,288.8478698730469,54151500,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,289.3910788664217,292.0084324251011,279.8599452665651,280.047607421875,61609800,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,279.90934568493657,281.8254530444856,277.3808797110003,280.3044128417969,57302700,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,277.2920320898411,280.4427436102297,272.383245845931,276.82781982421875,79313600,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,275.51411384820403,279.05000481390937,273.61774971495464,278.6549377441406,56675100,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,274.8819954340576,283.5439626690124,273.34121268985086,283.4254455566406,61829300,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,283.81067578987586,287.36634011346865,282.0723443112996,285.2427978515625,63194700,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,286.0626306709489,292.05787368473995,286.0626306709489,291.34674072265625,56620100,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,288.4823855649393,293.09487760886026,287.5342184949084,291.7121276855469,59895500,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,289.2726187581094,289.4997665706927,284.59101071001425,285.47991943359375,55273900,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,286.74408779597894,288.6799377122634,281.1043971079864,282.7143249511719,55797100,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,277.143805607384,284.5020245389926,276.5709326918456,282.131591796875,73939400,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,279.5043726443941,284.0180907058638,276.3536617998837,283.1390686035156,63741800,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,286.16139852620273,288.3836852147375,284.53169750792335,288.2750244140625,63818100,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,291.08992992170755,292.5121958283982,284.65024772430286,285.83544921875,59519600,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,289.4997468431855,294.92214695674,287.87996241263744,294.6258239746094,55172600,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,295.05055208055677,300.49266488911235,294.2603875991843,299.2975769042969,67769400,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,299.76174928724805,303.65322218356425,297.0752506909337,303.5939636230469,55049400,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,302.65570076493606,304.7495839459127,296.42342331635797,298.2703857421875,57127700,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,298.30000897164564,298.77410766291365,294.54682562627636,296.5715637207031,40582400,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,294.85296601693733,295.109773208514,289.9244381402841,290.74420166015625,50074100,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,295.35669038386175,304.73967753765317,294.7838174467056,303.0309753417969,69304400,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,302.8136786010435,306.5767478138669,299.02098010865797,305.9940185546875,55139900,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,307.5545859657376,312.49300035762116,306.1125472612912,311.5744323730469,57501000,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,309.7867382956797,314.88318572174336,308.6805382605695,311.38677978515625,46358800,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,309.0657371827643,314.6263664261638,307.99902280299,310.4583435058594,48676500,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,312.15715605794327,319.7425833355691,312.0978974976382,318.9129333496094,53735700,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,318.9919480766703,320.72039315523574,316.81903363551214,320.4043273925781,38973700,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,315.25852137880446,319.84135456633317,314.4683870801003,317.7869873046875,53894000,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,318.7153885637137,322.4488286163931,315.27824131613215,316.759765625,43878500,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,314.84368612448014,315.1004933392717,311.5349723237643,313.17449951171875,39764200,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,320.5919748973784,322.21178925067073,318.09313847514187,321.91546630859375,51459600,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,324.26619721589583,326.2909352711126,319.37715440123156,320.0882873535156,45897700,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,322.1624202005002,326.518105664907,321.09573586756204,326.3205871582031,40928400,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,325.3625219509567,329.46140005551194,325.3427490018028,328.9576721191406,38266600,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,327.96993392955534,330.3008809101177,325.10565996214297,328.1872253417969,41186900,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,325.0168121580297,327.3477292839675,322.3401698544875,324.4439392089844,47842200,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,324.3945930964489,326.41933110341995,322.76492224429023,325.2242431640625,41937200,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,322.1525590557275,322.8142897487554,318.1129092907198,318.88330078125,51770600,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,314.5770595094743,314.8140938022236,309.66827341915314,310.488037109375,51098900,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,310.25097449814837,313.095506318285,309.4706965001418,310.2312316894531,39497100,0.0,0.0,0.0
