Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-18 00:00:00-04:00,162.8499849891058,168.79377647672604,159.8531137943855,160.84207153320312,67051700,0.0,0.0
2022-07-19 00:00:00-04:00,164.68807708900806,170.92157522008543,161.55135223381362,169.7427978515625,70236600,0.0,0.0
2022-07-20 00:00:00-04:00,169.29328475526006,179.14300375562414,167.83480047736467,177.8843231201172,76053800,0.0,0.0
2022-07-21 00:00:00-04:00,178.66347924015972,181.25077441016373,175.26701603412573,180.31175231933594,55704900,0.0,0.0
2022-07-22 00:00:00-04:00,178.74340397028843,179.48263778361857,171.19128999866012,173.0093994140625,53667100,0.0,0.0
2022-07-25 00:00:00-04:00,170.01251857670522,171.06142662524957,166.31638019681802,170.06246948242188,48074800,0.0,0.0
2022-07-26 00:00:00-04:00,168.713862316098,169.01355249166548,164.6081480665873,165.15757751464844,39786500,0.0,0.0
2022-07-27 00:00:00-04:00,170.142395472398,179.17296173951397,168.9536339805467,177.7144775390625,56977600,0.0,0.0
2022-07-28 00:00:00-04:00,179.56253282497852,181.2108058886697,174.2181064184341,179.65243530273438,47464600,0.0,0.0
2022-07-29 00:00:00-04:00,177.94423243840419,182.24973508451882,176.7354876450379,181.44058227539062,43546000,0.0,0.0
2022-08-01 00:00:00-04:00,181.6303866622653,188.26346117550347,179.71237562262058,184.21768188476562,47646900,0.0,0.0
2022-08-02 00:00:00-04:00,181.03102264985066,189.18251695416384,180.7313324451715,185.06680297851562,48952700,0.0,0.0
2022-08-03 00:00:00-04:00,181.6503538139698,189.48217375105204,181.18084276165388,188.7329559326172,41814600,0.0,0.0
2022-08-04 00:00:00-04:00,188.2934437949941,192.53901179757844,187.40437251710915,191.94961547851562,40965200,0.0,0.0
2022-08-05 00:00:00-04:00,187.90385936527923,192.0894773172082,186.46535852819392,189.69198608398438,38606800,0.0,0.0
2022-08-08 00:00:00-04:00,174.8374619390777,182.19977030004952,172.2401675894723,177.74441528320312,98185900,0.0,0.0
2022-08-09 00:00:00-04:00,172.34011170824178,174.2880753273479,167.06561856594908,170.6818389892578,66826300,0.0,0.0
2022-08-10 00:00:00-04:00,176.79542099411435,180.99103771105456,172.9893969313998,180.78126525878906,59742200,0.0,0.0
2022-08-11 00:00:00-04:00,181.12090793305993,186.87491053910014,178.57356429958384,179.23287963867188,50932700,0.0,0.0
2022-08-12 00:00:00-04:00,181.41063223030494,186.9847999499597,179.34278352553216,186.8948974609375,47809400,0.0,0.0
2022-08-15 00:00:00-04:00,186.81497521218526,191.4401517953721,185.9359032661513,190.1215362548828,45766600,0.0,0.0
2022-08-16 00:00:00-04:00,189.00268521085346,191.2203712502409,184.8170524136053,188.59310913085938,45124000,0.0,0.0
2022-08-17 00:00:00-04:00,185.03684269620692,186.68513126476427,181.2607856015156,183.1588134765625,44679900,0.0,0.0
2022-08-18 00:00:00-04:00,182.81914639681312,188.45326423214019,181.64038425148797,187.5342254638672,41544700,0.0,0.0
2022-08-19 00:00:00-04:00,183.8680468102072,185.00685732808066,177.51467885710377,178.30386352539062,44158800,0.0,0.0
2022-08-22 00:00:00-04:00,174.71759558018772,175.39689435348495,169.48306998520388,170.162353515625,40959300,0.0,0.0
2022-08-23 00:00:00-04:00,169.71281783280673,174.46784804957082,169.523013548611,171.6308135986328,36998600,0.0,0.0
2022-08-24 00:00:00-04:00,169.942558970947,173.87845196684745,168.7737811169098,172.04037475585938,52266100,0.0,0.0
2022-08-25 00:00:00-04:00,168.26432326304746,179.2828179987991,168.15443738088734,178.94317626953125,77069100,0.0,0.0
2022-08-26 00:00:00-04:00,178.3837649837457,179.05306436777764,162.200648829049,162.430419921875,76912700,0.0,0.0
2022-08-29 00:00:00-04:00,160.0329489260717,163.2096409177826,157.5055882947163,157.84523010253906,49613200,0.0,0.0
2022-08-30 00:00:00-04:00,159.43357484279312,160.22274432207413,151.66168906447206,154.51869201660156,53018100,0.0,0.0
2022-08-31 00:00:00-04:00,153.6795623750433,155.23793307068647,149.43399454065909,150.7825927734375,57371000,0.0,0.0
2022-09-01 00:00:00-04:00,141.94180430189985,143.65002757299825,132.56159816415774,139.22463989257812,117886500,0.0,0.0
2022-09-02 00:00:00-04:00,140.8529571324971,141.56222341073908,135.76826893401855,136.3276824951172,74315700,0.0,0.0
2022-09-06 00:00:00-04:00,137.1667968019287,137.64629194136347,133.37075677778734,134.5095672607422,53575100,0.0,0.0
2022-09-07 00:00:00-04:00,135.52882119924251,138.27676962422373,133.36044190812785,137.03768920898438,51265700,0.04,0.0
2022-09-08 00:00:00-04:00,134.4895729784671,139.9754821434502,133.59025060596673,139.7956085205078,62487300,0.0,0.0
2022-09-09 00:00:00-04:00,141.4643928456968,144.63202612316647,141.15461130499938,143.76266479492188,48661200,0.0,0.0
2022-09-12 00:00:00-04:00,143.58280174511796,145.36147254678735,141.87407079092276,144.94178771972656,48415900,0.0,0.0
2022-09-13 00:00:00-04:00,137.91706904574622,139.1161710370684,130.89231323482895,131.21206665039062,71495600,0.0,0.0
2022-09-14 00:00:00-04:00,132.4411224601392,132.80085452092456,129.0336778050243,131.18206787109375,58850700,0.0,0.0
2022-09-15 00:00:00-04:00,130.05287080666176,132.23125193280814,127.80455746964336,129.19351196289062,52362500,0.0,0.0
2022-09-16 00:00:00-04:00,127.32493523387423,132.02142570345416,126.07586780859206,131.88153076171875,67075100,0.0,0.0
2022-09-19 00:00:00-04:00,130.02293214223957,134.52957766730722,130.002958039367,133.72018432617188,56968500,0.0,0.0
2022-09-20 00:00:00-04:00,132.0514058254762,134.72941438944676,130.47259797311654,131.6616973876953,52481800,0.0,0.0
2022-09-21 00:00:00-04:00,132.0314402144567,140.20533088285546,131.00220978061003,132.51107788085938,80767900,0.0,0.0
2022-09-22 00:00:00-04:00,130.60248768269668,131.391906838523,124.18727917955758,125.51628875732422,75916200,0.0,0.0
2022-09-23 00:00:00-04:00,124.10733700571686,126.01591570136969,122.47855581876853,125.0666275024414,66330900,0.0,0.0
2022-09-26 00:00:00-04:00,124.81682472000067,126.4955641739767,122.04888678378325,122.18878173828125,54734300,0.0,0.0
2022-09-27 00:00:00-04:00,124.97669282725063,127.2649853169949,122.48855259441977,124.03739166259766,55385400,0.0,0.0
2022-09-28 00:00:00-04:00,124.00741410773064,128.13433019125657,123.4478343333414,127.26498413085938,54241400,0.0,0.0
2022-09-29 00:00:00-04:00,124.38713879141939,124.90674750661766,119.37087954228002,122.10883331298828,53276300,0.0,0.0
2022-09-30 00:00:00-04:00,120.77982976801322,126.235755514443,120.65991654740827,121.2994384765625,56563800,0.0,0.0
2022-10-03 00:00:00-04:00,123.37788656045872,126.68541469897062,120.9596938285177,125.02665710449219,54747800,0.0,0.0
2022-10-04 00:00:00-04:00,128.69392083535908,132.10138076405713,128.69392083535908,131.57177734375,58418200,0.0,0.0
2022-10-05 00:00:00-04:00,129.01366756073742,133.11061452019356,126.11582981759845,131.99143981933594,50713100,0.0,0.0
2022-10-06 00:00:00-04:00,132.10139477410144,136.45814345140187,130.93226925542737,131.2020721435547,64415700,0.0,0.0
2022-10-07 00:00:00-04:00,124.95670688701709,126.60546977111737,120.13030857963719,120.66990661621094,67247800,0.0,0.0
2022-10-10 00:00:00-04:00,120.28021374469525,121.14955989626478,113.99490480300844,116.61294555664062,69869900,0.0,0.0
2022-10-11 00:00:00-04:00,115.52375370369933,118.37162603344659,112.74582884788612,115.77356719970703,66748200,0.0,0.0
2022-10-12 00:00:00-04:00,115.70361901588142,117.26245278182046,113.36536074327002,114.9142074584961,49259000,0.0,0.0
2022-10-13 00:00:00-04:00,109.62815859831859,120.68990039355015,108.04933540293118,119.51078033447266,85010300,0.0,0.0
2022-10-14 00:00:00-04:00,120.48005224593156,121.01965031079229,111.95641700342823,112.18624114990234,71343200,0.0,0.0
2022-10-17 00:00:00-04:00,115.09407640854539,119.39087167234739,115.08408173387524,118.79131317138672,58077400,0.0,0.0
2022-10-18 00:00:00-04:00,123.34791067467705,124.82680225916197,116.09332482498223,119.58071899414062,65936200,0.0,0.0
2022-10-19 00:00:00-04:00,118.70138683349317,123.40787238785357,118.25171794692685,120.42010498046875,52313100,0.0,0.0
2022-10-20 00:00:00-04:00,121.03962865448551,127.59473977418955,120.95969413221188,121.84902954101562,65239800,0.0,0.0
2022-10-21 00:00:00-04:00,120.88974649366604,124.88676230253483,118.78132004459152,124.56700134277344,60949400,0.0,0.0
2022-10-24 00:00:00-04:00,124.98670173651202,127.00519161690642,120.5500111966207,125.8960189819336,51745700,0.0,0.0
2022-10-25 00:00:00-04:00,126.84530934536936,132.90078634370028,126.54553008609024,132.51107788085938,50548200,0.0,0.0
2022-10-26 00:00:00-04:00,128.59399720478876,133.78012780375985,126.98519768610414,128.86380004882812,53295300,0.0,0.0
2022-10-27 00:00:00-04:00,136.1983189427914,138.27676902675802,131.1221069536162,131.6616973876953,58311300,0.0,0.0
2022-10-28 00:00:00-04:00,130.94222910418466,138.39667017785743,130.51255723032912,138.23678588867188,52104000,0.0,0.0
2022-10-31 00:00:00-04:00,137.67720966533037,138.27676814149586,132.8708005476686,134.8693084716797,48634100,0.0,0.0
2022-11-01 00:00:00-04:00,138.00697292820027,139.14612189793522,135.08915302760556,135.32896423339844,43281700,0.0,0.0
2022-11-02 00:00:00-04:00,138.39669099330916,141.99401180401154,132.01145798986795,132.09140014648438,67262800,0.0,0.0
2022-11-03 00:00:00-04:00,130.33268460391085,137.70718359018215,129.4633385517555,134.10987854003906,50006500,0.0,0.0
2022-11-04 00:00:00-04:00,139.7556627568454,142.18384261825,136.86781935412415,141.4543914794922,61257600,0.0,0.0
2022-11-07 00:00:00-05:00,142.17383874248804,144.01246219535872,139.43587766235817,142.90328979492188,41006100,0.0,0.0
2022-11-08 00:00:00-05:00,147.8995619908424,148.79889963554814,142.0539359135741,145.9110565185547,59529200,0.0,0.0
2022-11-09 00:00:00-05:00,141.51436332707658,142.0040033340156,137.4873704508999,137.65724182128906,45441400,0.0,0.0
2022-11-10 00:00:00-05:00,147.88957984561011,157.61231619726777,145.36146865317687,157.3824920654297,70081900,0.0,0.0
2022-11-11 00:00:00-05:00,157.95207597479873,163.7677259165738,154.70450070351296,163.148193359375,65548700,0.0,0.0
2022-11-14 00:00:00-05:00,162.05900035521316,165.27659933496474,159.1012171641083,162.82843017578125,52785200,0.0,0.0
2022-11-15 00:00:00-05:00,167.09523953834088,169.8531748324303,163.69778235370586,166.53565979003906,54587600,0.0,0.0
2022-11-16 00:00:00-05:00,161.49941693454886,163.49792481493145,158.61157365729218,158.98130798339844,64954700,0.0,0.0
2022-11-17 00:00:00-05:00,157.03273649042293,162.5386349644311,155.2340917576371,156.6530303955078,71089400,0.0,0.0
2022-11-18 00:00:00-05:00,159.54090422007795,159.90063628557894,151.08720830450773,153.9750518798828,49207200,0.0,0.0
2022-11-21 00:00:00-05:00,151.35698134929623,154.65452209223022,150.68748310182903,153.0557098388672,40473900,0.0,0.0
2022-11-22 00:00:00-05:00,153.16563666569232,160.46019318962544,151.10717607002064,160.26034545898438,47286600,0.0,0.0
2022-11-23 00:00:00-05:00,160.8599063671893,165.14671461147924,160.360279361858,165.0667724609375,42724100,0.0,0.0
2022-11-25 00:00:00-05:00,163.0582509040402,164.74699250526567,161.5993486875602,162.57861328125,16793400,0.0,0.0
2022-11-28 00:00:00-05:00,160.14045287619047,163.4479966785776,157.13270359376432,158.15194702148438,30374100,0.0,0.0
2022-11-29 00:00:00-05:00,158.1519330664695,159.20115280412313,155.08421600229616,156.27333068847656,29838400,0.0,0.0
2022-11-30 00:00:00-05:00,156.8930352784115,169.2169914306613,155.8935256010317,169.1470184326172,56529800,0.04,0.0
2022-12-01 00:00:00-05:00,169.90662714927592,172.5653108557278,166.2684131417738,171.26596069335938,47097700,0.0,0.0
2022-12-02 00:00:00-05:00,166.5082968816015,169.24695861485233,164.36934699546728,168.67723083496094,37138900,0.0,0.0
2022-12-05 00:00:00-05:00,166.70820351713107,169.8666575900566,164.63922652562476,166.0185546875,35225500,0.0,0.0
2022-12-06 00:00:00-05:00,165.2189405376148,165.64872234656772,158.11242664543863,159.79159545898438,35269400,0.0,0.0
2022-12-07 00:00:00-05:00,157.6426520958804,161.78062114488037,156.593163987164,161.12094116210938,37238800,0.0,0.0
2022-12-08 00:00:00-05:00,162.6501917804973,171.70574625186467,159.51173226887738,171.60580444335938,51545600,0.0,0.0
2022-12-09 00:00:00-05:00,171.51586772939268,175.74378941875923,169.66676871503867,169.9266357421875,46533800,0.0,0.0
2022-12-12 00:00:00-05:00,170.28645380059245,175.29400689647528,167.8876367466019,175.26402282714844,45732800,0.0,0.0
2022-12-13 00:00:00-05:00,185.2191392757088,187.80786572733837,177.02316282097584,180.6313934326172,65658900,0.0,0.0
2022-12-14 00:00:00-05:00,179.78179030820291,182.43049994961802,174.11457259802788,176.65333557128906,49688800,0.0,0.0
2022-12-15 00:00:00-05:00,171.3759254850687,173.11506245622618,166.91810588674022,169.43687438964844,47854200,0.0,0.0
2022-12-16 00:00:00-05:00,168.55729413778826,170.3264303561121,164.01952737732867,165.6287384033203,47823200,0.0,0.0
2022-12-19 00:00:00-05:00,165.63872978572473,166.00854345206812,161.3708195838167,162.4602813720703,35403900,0.0,0.0
2022-12-20 00:00:00-05:00,160.56121444675298,163.0200146647959,158.44225906870193,160.7711181640625,40326000,0.0,0.0
2022-12-21 00:00:00-05:00,161.06099469468654,166.1884844076315,160.94105840943195,164.92909240722656,32502500,0.0,0.0
2022-12-22 00:00:00-05:00,160.86107392374146,161.30086057827094,148.7470227187833,153.3147735595703,56504500,0.0,0.0
2022-12-23 00:00:00-05:00,151.88548604688665,153.314777459156,148.75701610775153,151.9854278564453,34932600,0.0,0.0
2022-12-27 00:00:00-05:00,150.66608793460824,150.9259549493486,140.49107191529055,141.14076232910156,46490200,0.0,0.0
2022-12-28 00:00:00-05:00,139.2017215483574,142.55006992526188,138.7719244424814,140.2911834716797,35106600,0.0,0.0
2022-12-29 00:00:00-05:00,143.9493804269482,146.75800003228835,142.20023858363464,145.95838928222656,35492300,0.0,0.0
2022-12-30 00:00:00-05:00,143.26969899376996,146.21824919333122,142.26019981226693,146.06832885742188,31049000,0.0,0.0
2023-01-03 00:00:00-05:00,148.43716008940982,149.8864611605023,140.8908750705493,143.0797882080078,40127700,0.0,0.0
2023-01-04 00:00:00-05:00,145.59856401028964,148.4571621236279,142.34016815086048,147.4176788330078,43132400,0.0,0.0
2023-01-05 00:00:00-05:00,144.83893371055555,145.56857141753233,141.41060799592574,142.5800323486328,38916800,0.0,0.0
2023-01-06 00:00:00-05:00,144.6690177449445,150.0263895425329,140.27116657454206,148.51712036132812,40504400,0.0,0.0
2023-01-09 00:00:00-05:00,152.7650534546972,160.4812692843797,151.33576195515673,156.203369140625,50423100,0.0,0.0
2023-01-10 00:00:00-05:00,154.99397542305346,159.541732325419,154.6441409299603,159.01199340820312,38410100,0.0,0.0
2023-01-11 00:00:00-05:00,158.32230755957994,160.20139040515548,155.55367707057997,159.9315185546875,35328500,0.0,0.0
2023-01-12 00:00:00-05:00,160.92106711898705,166.28842950831353,154.84404610818757,165.029052734375,55140900,0.0,0.0
2023-01-13 00:00:00-05:00,162.70017360178375,169.13701795041493,161.5707228585525,168.90713500976562,44728700,0.0,0.0
2023-01-17 00:00:00-05:00,168.9071360012122,177.19306403194778,168.9071360012122,176.93319702148438,51110200,0.0,0.0
2023-01-18 00:00:00-05:00,176.58335561616641,178.64234291014793,172.73525288508915,173.68478393554688,43962400,0.0,0.0
2023-01-19 00:00:00-05:00,170.27644178157044,171.88565271262607,167.22793470704832,167.56776428222656,45293200,0.0,0.0
2023-01-20 00:00:00-05:00,170.02656775629427,178.47242028410474,168.16747940953044,178.30250549316406,56496700,0.0,0.0
2023-01-23 00:00:00-05:00,180.55140506211842,192.35561044403275,178.09260485091548,191.8358612060547,65516300,0.0,0.0
2023-01-24 00:00:00-05:00,188.1776699535736,194.85438652291256,188.1076969634413,192.55551147460938,49620400,0.0,0.0
2023-01-25 00:00:00-05:00,189.03725837650336,193.60500938664313,185.70888952820056,193.13523864746094,44953700,0.0,0.0
2023-01-26 00:00:00-05:00,196.9133525095181,201.56108063243357,192.68543177942664,197.92286682128906,48953500,0.0,0.0
2023-01-27 00:00:00-05:00,194.52455460173772,206.1788402657607,193.954842057107,203.5501251220703,54214200,0.0,0.0
2023-01-30 00:00:00-05:00,199.4021564168457,201.30121847267444,191.4060799690524,191.52601623535156,48861100,0.0,0.0
2023-01-31 00:00:00-05:00,191.60600176019747,196.773464952837,189.40708352416257,195.27420043945312,49801700,0.0,0.0
2023-02-01 00:00:00-05:00,196.81343670145438,211.81607013205237,196.01382598051669,209.32728576660156,66047700,0.0,0.0
2023-02-02 00:00:00-05:00,209.89703111151098,219.38238338887797,206.89850209563224,216.98355102539062,56427600,0.0,0.0
2023-02-03 00:00:00-05:00,209.89702052979675,217.34336416023538,207.7880546182308,210.8965301513672,42936600,0.0,0.0
2023-02-06 00:00:00-05:00,207.95796136775795,215.5942139706869,207.75806250144893,210.7865753173828,45219700,0.0,0.0
2023-02-07 00:00:00-05:00,213.71515217108325,222.48084047149385,211.39628255481944,221.6212615966797,66415000,0.0,0.0
2023-02-08 00:00:00-05:00,223.7602159284468,228.66781187076123,219.97208114232453,221.9411163330078,55965100,0.0,0.0
2023-02-09 00:00:00-05:00,225.94915095075743,230.08712032672037,221.09153340060033,223.26046752929688,52387600,0.0,0.0
2023-02-10 00:00:00-05:00,216.79361566806233,220.6717176091629,208.00793341899697,212.5457000732422,55073700,0.0,0.0
2023-02-13 00:00:00-05:00,215.2743736856493,220.37186328547736,209.51718886529972,217.7731475830078,47491900,0.0,0.0
2023-02-14 00:00:00-05:00,215.6741891039064,230.37698263284364,213.55523354551235,229.5973663330078,67547400,0.0,0.0
2023-02-15 00:00:00-05:00,225.37944165126703,228.43793881038394,220.9516058692753,227.52838134765625,42057500,0.0,0.0
2023-02-16 00:00:00-05:00,221.22146452813283,225.3894177851787,219.16247716507146,219.912109375,41202600,0.0,0.0
2023-02-17 00:00:00-05:00,216.20393238176217,217.29339425219575,209.64715144426276,213.77513122558594,46588800,0.0,0.0
2023-02-21 00:00:00-05:00,209.89700483752733,214.83458443915228,206.07887104795145,206.44869995117188,41001500,0.0,0.0
2023-02-22 00:00:00-05:00,206.96846167891417,210.9365007882079,204.10986359233368,207.43821716308594,51318400,0.0,0.0
2023-02-23 00:00:00-05:00,234.28504925546778,238.76286334218847,230.1370904254129,236.52395629882812,111799500,0.0,0.0
2023-02-24 00:00:00-05:00,232.13610237280525,234.6248867433972,229.35746693156895,232.7458038330078,58971600,0.0,0.0
2023-02-27 00:00:00-05:00,236.5839339005064,238.68291029083326,234.42498937067998,234.89476013183594,45299400,0.0,0.0
2023-02-28 00:00:00-05:00,233.60539040926318,238.13316778331784,231.946200774048,232.04615783691406,45596300,0.0,0.0
2023-03-01 00:00:00-05:00,231.8062626847011,232.44594821335838,224.96962073755668,226.86868286132812,46002600,0.0,0.0
2023-03-02 00:00:00-05:00,224.76972155741572,233.68534527314492,224.20999862703096,233.02566528320312,38941500,0.0,0.0
2023-03-03 00:00:00-05:00,233.08563525447386,238.8827939744069,231.18657311837967,238.7828369140625,41239300,0.0,0.0
2023-03-06 00:00:00-05:00,238.79284197266313,242.36108331064196,234.75481465171364,235.4244842529297,43742900,0.0,0.0
2023-03-07 00:00:00-05:00,235.92432301246544,241.17263952015801,232.3354778614736,232.80532836914062,51515400,0.04,0.0
2023-03-08 00:00:00-05:00,234.7946903360966,241.92240917357324,234.16490270139371,241.7324676513672,51357300,0.0,0.0
2023-03-09 00:00:00-05:00,241.67249653737608,244.46159536998096,233.75503746783951,234.2848663330078,50125700,0.0,0.0
2023-03-10 00:00:00-05:00,234.0149492570781,236.19425830133184,227.187137061238,229.5763702392578,47486600,0.0,0.0
2023-03-13 00:00:00-04:00,227.4470515326746,232.90529227867933,222.89850740840635,229.58636474609375,42189000,0.0,0.0
2023-03-14 00:00:00-04:00,234.8846612364527,242.11233849504288,234.52477606880237,240.55284118652344,47491000,0.0,0.0
2023-03-15 00:00:00-04:00,237.533800497069,242.78211685330945,233.52509197160967,242.20230102539062,52448600,0.0,0.0
2023-03-16 00:00:00-04:00,240.19297915123323,255.79797554895737,238.86340368864091,255.328125,58325300,0.0,0.0
2023-03-17 00:00:00-04:00,259.7367250421623,263.90537131278694,256.59771688890703,257.16754150390625,84854700,0.0,0.0
2023-03-20 00:00:00-04:00,256.06786931060526,260.1565543493997,251.21943342781168,258.9169616699219,43274700,0.0,0.0
2023-03-21 00:00:00-04:00,261.7160338303318,263.8353796157421,253.7286058242719,261.9059753417969,54740800,0.0,0.0
2023-03-22 00:00:00-04:00,264.1652989599718,275.80158259101415,262.2858966821501,264.59515380859375,79729500,0.0,0.0
2023-03-23 00:00:00-04:00,271.06304887508725,274.9018139071646,266.81441164974797,271.82281494140625,56488900,0.0,0.0
2023-03-24 00:00:00-04:00,270.22331296894686,271.5828927002509,263.46547104275743,267.7041320800781,45492000,0.0,0.0
2023-03-27 00:00:00-04:00,268.2839307901689,269.91341294214027,263.56544323990573,265.22491455078125,36102600,0.0,0.0
2023-03-28 00:00:00-04:00,264.3851962988121,265.0449883242188,258.4171094180526,264.01531982421875,35610400,0.0,0.0
2023-03-29 00:00:00-04:00,268.1639924579148,270.6931800574298,265.88472470225616,269.75347900390625,39369400,0.0,0.0
2023-03-30 00:00:00-04:00,272.20270324123067,274.90181922605285,270.9330909208125,273.7421875,36451600,0.0,0.0
2023-03-31 00:00:00-04:00,271.3129559427999,278.250732726046,270.96306208621024,277.680908203125,43393300,0.0,0.0
2023-04-03 00:00:00-04:00,275.0017676878112,279.91019658166016,273.27231156184143,279.560302734375,39871600,0.0,0.0
2023-04-04 00:00:00-04:00,279.57031522970163,279.9102025289805,272.98243233825804,274.44195556640625,36859200,0.0,0.0
2023-04-05 00:00:00-04:00,268.2040240735543,269.89348488477714,263.86541866443093,268.7238464355469,51501500,0.0,0.0
2023-04-06 00:00:00-04:00,265.7547185418483,270.71311890023105,264.1852148542765,270.28326416015625,39765400,0.0,0.0
2023-04-10 00:00:00-04:00,268.14402505503995,276.12144739821053,266.604510187423,275.70159912109375,39527900,0.0,0.0
2023-04-11 00:00:00-04:00,277.1510827351181,277.8108747420653,271.17301997350927,271.6028747558594,31437800,0.0,0.0
2023-04-12 00:00:00-04:00,273.6122769517062,274.5919432851518,264.39523122652776,264.8650817871094,44625900,0.0,0.0
2023-04-13 00:00:00-04:00,267.25428866293043,268.7837969333627,263.20559927290213,264.545166015625,35361500,0.0,0.0
2023-04-14 00:00:00-04:00,264.95503793807734,268.7438009159096,262.11595208994106,267.49420166015625,39566000,0.0,0.0
2023-04-17 00:00:00-04:00,265.56478668529877,269.9733758391379,264.24520275330826,269.9333801269531,32147100,0.0,0.0
2023-04-18 00:00:00-04:00,275.2417016540101,281.0098710209936,273.48228674559795,276.581298828125,60481200,0.0,0.0
2023-04-19 00:00:00-04:00,273.5222441389002,279.91020963831465,272.23267978153376,279.2204284667969,35866000,0.0,0.0
2023-04-20 00:00:00-04:00,276.621259206209,280.21010434443815,269.91341943574685,270.9530944824219,42771300,0.0,0.0
